,type,title,release_year,api_url,target_url,audience_score,tomato_score
1084,TV Show,Heaven Official's Blessing,2020,https://www.rottentomatoes.com/api/private/v2.0/search?q=Heaven+Official's+Blessing,https://www.rottentomatoes.com/tv/heaven_officials_blessing/s01,-1,-1
1085,Movie,Night in Paradise,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Night+in+Paradise,https://www.rottentomatoes.com/m/night_in_paradise,71,70
1086,Movie,Ojukokoro: Greed,2016,https://www.rottentomatoes.com/api/private/v2.0/search?q=Ojukokoro:+Greed,Not found on RT,-2,-2
1087,Movie,Roohi,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Roohi,https://www.rottentomatoes.com/m/roohi,-1,10
1088,Movie,Thunder Force,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Thunder+Force,https://www.rottentomatoes.com/m/thunder_force,22,21
1089,Movie,Two Distant Strangers,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Two+Distant+Strangers,https://www.rottentomatoes.com/m/two_distant_strangers,65,94
1090,Movie,Story of Kale: When Someone's in Love,2020,https://www.rottentomatoes.com/api/private/v2.0/search?q=Story+of+Kale:+When+Someone's+in+Love,Not found on RT,-2,-2
1091,TV Show,The Way of the Househusband,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Way+of+the+Househusband,https://www.rottentomatoes.com/tv/the_way_of_the_househusband/s01,83,-1
1092,Movie,Dolly Parton: A MusiCares Tribute,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Dolly+Parton:+A+MusiCares+Tribute,https://www.rottentomatoes.com/m/dolly_parton_a_musicares_tribute,80,-1
1093,TV Show,The Big Day,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Big+Day,https://www.rottentomatoes.com/tv/the_big_day,-1,-1
1094,TV Show,The Wedding Coach,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Wedding+Coach,https://www.rottentomatoes.com/tv/the_wedding_coach/s01,-1,-1
1095,TV Show,This Is a Robbery: The World's Biggest Art Heist,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=This+Is+a+Robbery:+The+World's+Biggest+Art+Heist,https://www.rottentomatoes.com/tv/this_is_a_robbery_the_world_s_biggest_art_heist/s01,-2,-2
1096,Movie,The Last Kids on Earth: Happy Apocalypse to You,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Last+Kids+on+Earth:+Happy+Apocalypse+to+You,Not found on RT,-2,-2
1097,Movie,Coded Bias,2020,https://www.rottentomatoes.com/api/private/v2.0/search?q=Coded+Bias,https://www.rottentomatoes.com/m/coded_bias,56,100
1098,Movie,Mandela,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Mandela,https://www.rottentomatoes.com/m/mandela,87,-1
1099,Movie,The Fisherman's Diary,2020,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Fisherman's+Diary,Not found on RT,-2,-2
1100,Movie,What Lies Below,2020,https://www.rottentomatoes.com/api/private/v2.0/search?q=What+Lies+Below,https://www.rottentomatoes.com/m/what_lies_below_2020,24,50
1101,Movie,Escape from Planet Earth,2013,https://www.rottentomatoes.com/api/private/v2.0/search?q=Escape+from+Planet+Earth,https://www.rottentomatoes.com/m/escape_from_planet_earth_2013,54,35
1102,Movie,Accepted,2006,https://www.rottentomatoes.com/api/private/v2.0/search?q=Accepted,https://www.rottentomatoes.com/m/accepted_2021,83,95
1103,Movie,Air Strike,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Air+Strike,https://www.rottentomatoes.com/m/air_strike_2018,12,0
1104,Movie,An American Girl: McKenna Shoots for the Stars,2012,https://www.rottentomatoes.com/api/private/v2.0/search?q=An+American+Girl:+McKenna+Shoots+for+the+Stars,https://www.rottentomatoes.com/m/an_american_girl_mckenna_shoots_for_the_stars,76,-1
1105,Movie,Concrete Cowboy,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Concrete+Cowboy,https://www.rottentomatoes.com/m/concrete_cowboy,69,81
1106,Movie,Cross: Rise of the Villains,2019,https://www.rottentomatoes.com/api/private/v2.0/search?q=Cross:+Rise+of+the+Villains,https://www.rottentomatoes.com/m/cross_rise_of_the_villains,0,-1
1107,Movie,God Calling,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=God+Calling,https://www.rottentomatoes.com/m/a_man_called_god,-1,-1
1108,Movie,Irul,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Irul,https://www.rottentomatoes.com/m/irul,43,0
1109,Movie,Just Say Yes,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Just+Say+Yes,https://www.rottentomatoes.com/m/just_say_yes,28,-1
1110,Movie,Madame Claude,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Madame+Claude,https://www.rottentomatoes.com/m/madame_claude_2021,30,20
1111,Movie,Wild Child,2008,https://www.rottentomatoes.com/api/private/v2.0/search?q=Wild+Child,https://www.rottentomatoes.com/m/10008678-wild_child,61,41
1112,Movie,Woody Woodpecker,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Woody+Woodpecker,https://www.rottentomatoes.com/m/woody_woodpecker_2017,33,13
1113,Movie,2012,2009,https://www.rottentomatoes.com/api/private/v2.0/search?q=2012,https://www.rottentomatoes.com/m/2012,47,39
1114,Movie,3 Idiots,2009,https://www.rottentomatoes.com/api/private/v2.0/search?q=3+Idiots,https://www.rottentomatoes.com/m/3_idiots,93,100
1115,Movie,Ferrari Ki Sawaari,2012,https://www.rottentomatoes.com/api/private/v2.0/search?q=Ferrari+Ki+Sawaari,https://www.rottentomatoes.com/m/ferrari_ki_sawaari,55,-1
1116,TV Show,Glimpses of a Future,2020,https://www.rottentomatoes.com/api/private/v2.0/search?q=Glimpses+of+a+Future,Not found on RT,-2,-2
1117,Movie,Ibrahim a Fate to Define,2019,https://www.rottentomatoes.com/api/private/v2.0/search?q=Ibrahim+a+Fate+to+Define,https://www.rottentomatoes.com/m/ibrahim_a_fate_to_define,-1,-1
1118,Movie,Insidious,2010,https://www.rottentomatoes.com/api/private/v2.0/search?q=Insidious,https://www.rottentomatoes.com/m/insidious,62,66
1119,Movie,Into the Grizzly Maze,2015,https://www.rottentomatoes.com/api/private/v2.0/search?q=Into+the+Grizzly+Maze,https://www.rottentomatoes.com/m/grizzly_2015,24,36
1120,Movie,Kingsglaive: Final Fantasy XV,2016,https://www.rottentomatoes.com/api/private/v2.0/search?q=Kingsglaive:+Final+Fantasy+XV,https://www.rottentomatoes.com/m/kingsglaive_final_fantasy_xv_2016,68,12
1121,Movie,Legally Blonde,2001,https://www.rottentomatoes.com/api/private/v2.0/search?q=Legally+Blonde,https://www.rottentomatoes.com/m/legally_blonde,72,71
1122,Movie,Madam Chief Minister,2020,https://www.rottentomatoes.com/api/private/v2.0/search?q=Madam+Chief+Minister,https://www.rottentomatoes.com/m/madam_chief_minister,-1,40
1123,TV Show,Magical Andes,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Magical+Andes,https://www.rottentomatoes.com/tv/magical_andes,-1,-1
1124,Movie,Maximum Risk,1996,https://www.rottentomatoes.com/api/private/v2.0/search?q=Maximum+Risk,https://www.rottentomatoes.com/m/maximum_risk,34,32
1125,TV Show,Murder Maps,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Murder+Maps,Not found on RT,-2,-2
1126,Movie,My Fair Lady,1964,https://www.rottentomatoes.com/api/private/v2.0/search?q=My+Fair+Lady,https://www.rottentomatoes.com/m/my_fair_lady,90,94
1127,TV Show,Prank Encounters,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Prank+Encounters,https://www.rottentomatoes.com/tv/prank_encounters,57,40
1128,Movie,S.W.A.T.: Under Siege,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=S.W.A.T.:+Under+Siege,https://www.rottentomatoes.com/m/swat_under_siege,23,-1
1129,TV Show,Secrets of Great British Castles,2016,https://www.rottentomatoes.com/api/private/v2.0/search?q=Secrets+of+Great+British+Castles,Not found on RT,-2,-2
1130,Movie,Seven Souls in the Skull Castle: Season Bird,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Seven+Souls+in+the+Skull+Castle:+Season+Bird,Not found on RT,-2,-2
1131,Movie,Seven Souls in the Skull Castle: Season Flower,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Seven+Souls+in+the+Skull+Castle:+Season+Flower,Not found on RT,-2,-2
1132,Movie,Seven Souls in the Skull Castle: Season Wind,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Seven+Souls+in+the+Skull+Castle:+Season+Wind,Not found on RT,-2,-2
1133,Movie,Sniper: Ghost Shooter,2016,https://www.rottentomatoes.com/api/private/v2.0/search?q=Sniper:+Ghost+Shooter,https://www.rottentomatoes.com/m/sniper_ghost_shooter,36,-1
1134,Movie,Starship Troopers: Traitor of Mars,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Starship+Troopers:+Traitor+of+Mars,https://www.rottentomatoes.com/m/starship_troopers_traitor_of_mars,33,-1
1135,Movie,Takers,2010,https://www.rottentomatoes.com/api/private/v2.0/search?q=Takers,https://www.rottentomatoes.com/m/takers,62,28
1136,Movie,Tersanjung the Movie,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Tersanjung+the+Movie,https://www.rottentomatoes.com/m/tersanjung_the_movie,-1,-1
1137,Movie,The Knight and the Princess,2019,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Knight+and+the+Princess,https://www.rottentomatoes.com/m/the_knight_and_the_princess,-1,-1
1138,Movie,The Pianist,2002,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Pianist,https://www.rottentomatoes.com/m/the_pianist,33,-1
1139,Movie,The Stepfather,2009,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Stepfather,https://www.rottentomatoes.com/m/10010668-stepfather,34,13
1140,Movie,Universal Soldier: The Return,1999,https://www.rottentomatoes.com/api/private/v2.0/search?q=Universal+Soldier:+The+Return,https://www.rottentomatoes.com/m/universal_soldier_the_return,24,5
1141,Movie,Wazir,2016,https://www.rottentomatoes.com/api/private/v2.0/search?q=Wazir,https://www.rottentomatoes.com/m/wazir,53,56
1142,Movie,White Boy,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=White+Boy,https://www.rottentomatoes.com/m/white_boy_2017,87,-1
1143,TV Show,Worn Stories,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Worn+Stories,https://www.rottentomatoes.com/tv/worn_stories/s01,83,100
1144,Movie,Yes Man,2008,https://www.rottentomatoes.com/api/private/v2.0/search?q=Yes+Man,https://www.rottentomatoes.com/m/yes_man_2021,-1,-1
1145,Movie,At Eternity's Gate,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=At+Eternity's+Gate,https://www.rottentomatoes.com/m/at_eternitys_gate,65,79
1146,TV Show,Haunted: Latin America,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Haunted:+Latin+America,https://www.rottentomatoes.com/tv/haunted_latin_america/s01,-1,-1
1147,Movie,Not a Game,2020,https://www.rottentomatoes.com/api/private/v2.0/search?q=Not+a+Game,https://www.rottentomatoes.com/m/mounam_love_is_not_a_game,-2,-2
1148,TV Show,Robocar Poli,2015,https://www.rottentomatoes.com/api/private/v2.0/search?q=Robocar+Poli,Not found on RT,-2,-2
1149,TV Show,Yu-Gi-Oh!,2005,https://www.rottentomatoes.com/api/private/v2.0/search?q=Yu-Gi-Oh!,https://www.rottentomatoes.com/tv/yu_gi_oh_,83,-1
1150,Movie,7 Yards: The Chris Norton Story,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=7+Yards:+The+Chris+Norton+Story,https://www.rottentomatoes.com/m/7_yards_the_chris_norton_story,94,-1
1151,Movie,Octonauts & the Ring of Fire,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Octonauts+and+the+Ring+of+Fire,https://www.rottentomatoes.com/m/octonauts_and_the_ring_of_fire,100,-1
1152,TV Show,Rainbow High,2020,https://www.rottentomatoes.com/api/private/v2.0/search?q=Rainbow+High,Not found on RT,-2,-2
1153,Movie,Mandela: Long Walk to Freedom,2013,https://www.rottentomatoes.com/api/private/v2.0/search?q=Mandela:+Long+Walk+to+Freedom,https://www.rottentomatoes.com/m/mandela_long_walk_to_freedom,68,62
1154,Movie,Lawless,2012,https://www.rottentomatoes.com/api/private/v2.0/search?q=Lawless,https://www.rottentomatoes.com/m/lawless_2012,74,67
1155,Movie,Marked,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Marked,https://www.rottentomatoes.com/m/marked,18,-1
1156,Movie,A Week Away,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=A+Week+Away,https://www.rottentomatoes.com/m/a_week_away,83,54
1157,Movie,Bad Trip,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Bad+Trip,https://www.rottentomatoes.com/m/bad_trip_2020,69,79
1158,TV Show,Big Time Rush,2013,https://www.rottentomatoes.com/api/private/v2.0/search?q=Big+Time+Rush,https://www.rottentomatoes.com/tv/big_time_rush,69,-1
1159,Movie,Black Is Beltza,2018,https://www.rottentomatoes.com/api/private/v2.0/search?q=Black+Is+Beltza,Not found on RT,-2,-2
1160,Movie,Croupier,1998,https://www.rottentomatoes.com/api/private/v2.0/search?q=Croupier,https://www.rottentomatoes.com/m/croupier,79,95
1161,Movie,Elizabeth and Margaret: Love and Loyalty,2020,https://www.rottentomatoes.com/api/private/v2.0/search?q=Elizabeth+and+Margaret:+Love+and+Loyalty,Not found on RT,-2,-2
1162,Movie,Keeping the Bees,2020,https://www.rottentomatoes.com/api/private/v2.0/search?q=Keeping+the+Bees,https://www.rottentomatoes.com/m/keeping_the_bees,-1,-1
1163,TV Show,Magic for Humans Spain,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Magic+for+Humans+Spain,Not found on RT,-2,-2
1164,Movie,Ni de coÃ¯Â¿Â½,2020,https://www.rottentomatoes.com/api/private/v2.0/search?q=Ni+de+coÃ¯Â¿Â½,Not found on RT,-2,-2
1165,Movie,Pagglait,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Pagglait,https://www.rottentomatoes.com/m/pagglait,75,69
1166,TV Show,The Irregulars,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Irregulars,https://www.rottentomatoes.com/tv/the_irregulars/s01,54,80
1167,Movie,Caught by a Wave,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Caught+by+a+Wave,https://www.rottentomatoes.com/m/caught_by_a_wave,78,-1
1168,TV Show,DOTA: Dragon's Blood,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=DOTA:+Dragon's+Blood,https://www.rottentomatoes.com/tv/dota_dragons_blood,84,-1
1169,TV Show,Pui Pui Molcar,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Pui+Pui+Molcar,Not found on RT,-2,-2
1170,Movie,Secret Magic Control Agency,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Secret+Magic+Control+Agency,https://www.rottentomatoes.com/m/secret_magic_control_agency,53,-1
1171,Movie,Seaspiracy,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Seaspiracy,https://www.rottentomatoes.com/m/seaspiracy,87,75
1172,Movie,Loyiso Gola: Unlearning,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Loyiso+Gola:+Unlearning,https://www.rottentomatoes.com/m/loyiso_gola_unlearning,-1,-1
1173,TV Show,Men on a Mission,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Men+on+a+Mission,Not found on RT,-2,-2
1174,TV Show,Navillera,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Navillera,https://www.rottentomatoes.com/tv/navillera/s01,100,-1
1175,Movie,Philomena,2013,https://www.rottentomatoes.com/api/private/v2.0/search?q=Philomena,https://www.rottentomatoes.com/m/philomena,89,91
1176,Movie,Any Crybabies Around?,2020,https://www.rottentomatoes.com/api/private/v2.0/search?q=Any+Crybabies+Around?,https://www.rottentomatoes.com/m/any_crybabies_around,-1,-1
1177,Movie,Hospital,2020,https://www.rottentomatoes.com/api/private/v2.0/search?q=Hospital,https://www.rottentomatoes.com/m/hospital_1970,77,-1
1178,Movie,Jiu Jitsu,2020,https://www.rottentomatoes.com/api/private/v2.0/search?q=Jiu+Jitsu,https://www.rottentomatoes.com/m/jiu_jitsu,64,28
1179,TV Show,Mighty Morphin Power Rangers,2010,https://www.rottentomatoes.com/api/private/v2.0/search?q=Mighty+Morphin+Power+Rangers,https://www.rottentomatoes.com/tv/power_rangers,-1,-1
1180,TV Show,Alien TV,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Alien+TV,https://www.rottentomatoes.com/tv/alien_tv,-1,-1
1181,TV Show,Country Comfort,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Country+Comfort,https://www.rottentomatoes.com/tv/country_comfort/s01,86,57
1182,TV Show,Formula 1: Drive to Survive,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Formula+1:+Drive+to+Survive,https://www.rottentomatoes.com/tv/formula_1_drive_to_survive,64,-1
1183,Movie,Reframe THEATER EXPERIENCE with you,2020,https://www.rottentomatoes.com/api/private/v2.0/search?q=Reframe+THEATER+EXPERIENCE+with+you,Not found on RT,-2,-2
1184,Movie,The Yin Yang Master,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Yin+Yang+Master,https://www.rottentomatoes.com/m/the_yin_yang_master,72,-1
1185,Movie,Who's the Boss,2020,https://www.rottentomatoes.com/api/private/v2.0/search?q=Who's+the+Boss,https://www.rottentomatoes.com/m/quien_manda_2013,69,-1
1186,TV Show,B: The Beginning,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=B:+The+Beginning,https://www.rottentomatoes.com/tv/b_the_beginning,-1,-1
1187,Movie,Deadly Illusions,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Deadly+Illusions,https://www.rottentomatoes.com/m/deadly_illusions,12,21
1188,Movie,Get the Goat,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Get+the+Goat,https://www.rottentomatoes.com/m/get_the_goat,70,-1
1189,Movie,Nate Bargatze: The Greatest Average American,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Nate+Bargatze:+The+Greatest+Average+American,https://www.rottentomatoes.com/m/nate_bargatze_the_greatest_average_american,92,100
1190,Movie,Skylines,2020,https://www.rottentomatoes.com/api/private/v2.0/search?q=Skylines,https://www.rottentomatoes.com/m/skylines,23,56
1191,Movie,The Fluffy Movie,2014,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Fluffy+Movie,https://www.rottentomatoes.com/m/the_fluffy_movie,77,53
1192,Movie,The Present,2020,https://www.rottentomatoes.com/api/private/v2.0/search?q=The+Present,https://www.rottentomatoes.com/m/the_present,-1,-1
1193,Movie,Wave of Cinema: 90's Generation,2020,https://www.rottentomatoes.com/api/private/v2.0/search?q=Wave+of+Cinema:+90's+Generation,Not found on RT,-2,-2
1194,Movie,Catch.er,2017,https://www.rottentomatoes.com/api/private/v2.0/search?q=Catch.er,https://www.rottentomatoes.com/m/storm_catcher,22,-1
1195,Movie,Operation Varsity Blues:Ã¯Â¿Â½Ã¯Â¿Â½TheÃ¯Â¿Â½Ã¯Â¿Â½CollegeÃ¯Â¿Â½Ã¯Â¿Â½Admissi,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Operation+Varsity+Blues:Ã¯Â¿Â½Ã¯Â¿Â½TheÃ¯Â¿Â½Ã¯Â¿Â½CollegeÃ¯Â¿Â½Ã¯Â¿Â½Admissi,Not found on RT,-2,-2
1196,TV Show,Under Suspicion: Uncovering the Wesphael Case,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Under+Suspicion:+Uncovering+the+Wesphael+Case,https://www.rottentomatoes.com/tv/under_suspicion_uncovering_the_wesphael_case/s01,-1,-1
1197,Movie,Get on Up,2014,https://www.rottentomatoes.com/api/private/v2.0/search?q=Get+on+Up,https://www.rottentomatoes.com/m/get_on_up,68,80
1198,Movie,RebellComedy: Straight Outta the Zoo,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=RebellComedy:+Straight+Outta+the+Zoo,https://www.rottentomatoes.com/m/rebellcomedy_straight_outta_the_zoo,-1,-1
1199,Movie,Savages,2012,https://www.rottentomatoes.com/api/private/v2.0/search?q=Savages,https://www.rottentomatoes.com/m/savages_2012,54,50
1200,TV Show,Waffles + Mochi,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Waffles+++Mochi,https://www.rottentomatoes.com/tv/waffles_mochi,75,95
1201,TV Show,Abla Fahita: Drama Queen,2021,https://www.rottentomatoes.com/api/private/v2.0/search?q=Abla+Fahita:+Drama+Queen,https://www.rottentomatoes.com/tv/abla_fahita_drama_queen/s01,-1,-1
